"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77"
"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.404390249098554,0.778597799758167,0.873675592781894,0.890322761010396,0.930135539503933,0.94918623816173,0.965566113892313,0.967108988295817,0.967906948423373,0.934634203268847,0.909580015388559,0.925260795832016,0.978979708714242,0.961722417167449,0.975766328228489,0.977102861832353,0.978062684249843,0.976949058195538,0.968952308013021,0.959427629456788,0.929511213144469,0.592986819187054,0.478074595113306,0.285985934688141,0.0351557964293451,0.0480750413145293,0.0154474729630673,0.00940631891432997,0.00995950924112854,0.0058081340878311,0.0133751206695015,0.0418162295810837,0.151976949079624,0.0616294554933916,0.0211541651152335,0.0140927342685668,0.0173337074423281,0.0165171270011568,0.0231987705071768
"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180494748426109,0.534270088011059,0.818059806999709,0.894143700250771,0.962226693969307,0.894975279143332,0.949825515552611,0.977800374577267,0.971296837900997,0.974660944530213,0.98518667539541,0.974101829951194,0.977698816626758,0.986499223465226,0.962964865224857,0.990529222433954,0.986310929109877,0.990684895911283,0.98567681136607,0.972796903837497,0.835066107425791,0.531622391438491,0.482202593649363,0.186064763122769,0.0981975448230598,0.098518904842303,0.037960831090756,0.0186942039666477,0.00774334115512365,0.00348127340942717,0.00393119461046254,0.00608747196841919,0.0197343504662386,0.264539471986189,0.10979857450469,0.029364836275993,0.0195117112837093,0.026418743101432,0.0384397321993653
"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161026736024854,0.173981433008574,0.288465748392111,0.744891616770261,0.937976609667782,0.942977051658665,0.931487393869931,0.96167398330426,0.97018289365234,0.957122019476575,0.976719802804198,0.991336772506443,0.979274924541323,0.976944004970961,0.977592721796324,0.989788522295743,0.983432422145668,0.972972550489877,0.950803872181366,0.941662146025539,0.415601713510216,0.184720004793278,0.298765912836723,0.106996360268326,0.0737966550167672,0.0642454186813658,0.116739759067757,0.0889702083366218,0.0131022332994835,0.00577829583279399,0.00344719520999437,0.00933266834615953,0.0585933305545883,0.603989344362011,0.343303212499615,0.0556821059134316,0.0269438205754532,0.0207793202781196,0.0335182587908507
"4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0733039033135758,0.0658003861688041,0.117769666395491,0.366091776211076,0.661125052493967,0.82736553846309,0.90859813861372,0.961629259416993,0.977578809455211,0.948395124992657,0.941397748266126,0.98038635423284,0.989000079153936,0.982370884908434,0.994823520363893,0.987184722524649,0.980857695027224,0.959281225676447,0.95106660734661,0.753248862814495,0.307415532703614,0.278012590259159,0.208569498326675,0.221036036334405,0.10621264964886,0.0981116682599354,0.0848810222491232,0.0511635977992023,0.014324852933146,0.0190342398589584,0.00572966094534555,0.00602183093178676,0.0113150369570533,0.0289096785902228,0.0353167421597129,0.0460956217508025,0.0439589727336303,0.0332845045284302,0.0487871560759835
"5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0400511928805277,0.0333923367192587,0.0592125839622322,0.19512810649427,0.506452356519633,0.683739299480846,0.914582551502522,0.959689440536273,0.983135170361321,0.979714753894708,0.983395514457482,0.976361728148602,0.992139894672476,0.995298352839319,0.992910593399326,0.986387038125909,0.984040844525872,0.927483895839566,0.937198725675521,0.858868672434338,0.677986581834422,0.424967256393447,0.0748816979319141,0.262587457684523,0.285184094457272,0.217251056311633,0.135617926312575,0.0639753747409345,0.0211257329168261,0.0134267382439678,0.0115454015338257,0.00558644722166435,0.00307720968889946,0.00341074490220294,0.00836423385029306,0.0174850015343412,0.033266889288854,0.0865398888743225,0.061745861161961
"6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0465289967134874,0.0721640547921114,0.130218585685384,0.239751331319753,0.428966986328784,0.524356476510324,0.833534595408514,0.928042532804927,0.947898201530461,0.972606247983523,0.982814537232739,0.977522517682557,0.987231767440736,0.996056527983141,0.994889352683837,0.979379578200314,0.983848325088969,0.981230452398338,0.977541280364975,0.916672426978446,0.543817785147357,0.217905230735834,0.311767306908271,0.273122847917022,0.178327792675761,0.151806595469843,0.14607184373229,0.0430819670368499,0.0231857138388307,0.0240167421986066,0.0121315538460117,0.058758592980794,0.0169318497693205,0.00236322784027143,0.00134530742657202,0.00587033556908134,0.0109640199113762,0.049463776657477,0.102065007136299
"7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0512116320492327,0.0560480881436151,0.118930862329459,0.194987207907567,0.305643483313682,0.611714063390403,0.564738994269411,0.844679982714218,0.92062216245156,0.95062522440696,0.97737861881009,0.949843768118279,0.974259544223785,0.988443045458688,0.994353890372601,0.988256215185445,0.987707286357479,0.956547962527451,0.979975803851277,0.938020485855049,0.423325527971683,0.167072524407305,0.285985332903167,0.154875942913458,0.179897506332068,0.074205313024039,0.149545854215277,0.0614389287104939,0.031761640088158,0.0457007911769914,0.0189864280440222,0.0820972635712593,0.0328373751511462,0.00399719744645699,0.00198303938032718,0.00113788796056602,0.00393767847583659,0.0191516012617802,0.0221250347259884
"8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0328874826378979,0.0778504205679945,0.128187073686059,0.153771413190946,0.22762772224635,0.374750456042146,0.591850248372484,0.748305229958836,0.84392185825158,0.859978207393249,0.953660352620831,0.974389935839771,0.96201627270874,0.964654779157945,0.993628791874081,0.991878992171292,0.9946421244807,0.992982034983207,0.979963752850458,0.905879273752669,0.335154030472907,0.384250109572431,0.606347935833338,0.198292049794384,0.194932261801068,0.332489065503233,0.504339413361323,0.277691272024345,0.0610937816914854,0.0329682190828122,0.0212571865577772,0.0426577824064268,0.0194256899803,0.00875038755426583,0.00169830465505605,0.000214960750779758,0.00078929659679694,0.00232536058552846,0.0131005116407723
"9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0496953564168435,0.0610838801090876,0.0615233040615505,0.140380106802774,0.103180515027143,0.206223696091372,0.267172113257268,0.626449283753723,0.897674980003051,0.948697051809811,0.956803012437069,0.94743497677169,0.964131988450329,0.984525860463661,0.992927319134995,0.992405288555855,0.976430529654924,0.989511463228536,0.960631580733937,0.872571903847476,0.507826488832201,0.58808023838956,0.5202780618396,0.507349523463948,0.331035787592705,0.27726996184623,0.32372457553651,0.284353844224482,0.21178843372603,0.0377428897328093,0.0288367212517673,0.0585096589885368,0.0187415208676128,0.0122155455132226,0.00379657842190151,0.000609754485622949,0.00124976138742516,0.00194383631611417,0.0184634141076561
"10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00912148164749782,0.0367195760773877,0.0603562740296812,0.135228515798718,0.142780798723564,0.14079794976291,0.228637772066489,0.541661161142837,0.925109384145019,0.910547257318961,0.914966501606324,0.927285064517286,0.967395446623022,0.984197436983776,0.985857612917839,0.987979287386833,0.96592170421276,0.9777751986338,0.964545011767462,0.882853631270234,0.603548738552094,0.258908130095058,0.183143260012514,0.410938556777563,0.282626239143468,0.407940462400348,0.441914408209939,0.301977549429981,0.233433615253528,0.0428331773250203,0.0340826777263434,0.0573588821598848,0.032833467858679,0.0172011665296307,0.00886351003976238,0.0100811013339519,0.00855625475919852,0.00304823684446376,0.00859048588964439
