"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77"
"1",0.539445978381159,0.429198058610304,0.393414846363853,0.328488959198276,0.291046788448708,0.256933029594526,0.231120110932236,0.280736434500029,0.329947184340522,0.277527284026706,0.343729621506372,0.361376659869631,0.333491327425225,0.318640989773781,0.325843020548722,0.257745781050298,0.196484815810281,0.081319854933018,0.155736066922024,0.377078358975823,0.43667766060546,0.482170802723975,0.531713001818431,0.444890358045882,0.45095241744622,0.461455380868819,0.332484255827949,0.335246281389643,0.259146056384721,0.303504911656168,0.339056053803032,0.456848645072199,0.568071163202326,0.582050071526933,0.593588809864361,0.528123793062841,0.549014145009057,0.573534849009525,0.458298298279537,0.430931856271773,0.451314080006343,0.484723421875477,0.459931433063175,0.371289795599069,0.431413818783075,0.414011029519808,0.318297694034222,0.271073572521502,0.148765883495267,0.0859701759085489,0.0356714474555439,0.0276150802759174,0.134556589052729,0.124327596979708,0.153610849474309,0.147731248008516,0.204684503168722,0.212407786839924,0.298193200456145,0.3585160624899,0.303027124076311,0.362487188145139,0.36640532327151,0.361188894327182,0.415389914974678,0.391428062790746,0.426107519849864,0.371592275843709,0.324535143519357,0.287588654587253,0.276197610571176,0.354639542726936,0.28500969864036,0.291783358761792,0.326249758854571,0.303961970709206,0.3151484424605
"2",0.597354065493773,0.507062548354819,0.452070971473011,0.432651844366342,0.393689552405222,0.305212900840843,0.341817929440445,0.355937548340717,0.339430589642601,0.300902728830981,0.319984078378766,0.211205575487307,0.217461714116862,0.283362378462769,0.331928798654508,0.259305867719725,0.335918035482792,0.384635661399574,0.405786495366271,0.297284025180616,0.241807515336135,0.408970015340895,0.581017584380912,0.486188585058971,0.412391920179045,0.461551416587481,0.373386044938911,0.325791727435871,0.215058178295828,0.283410502122392,0.365328075798395,0.428309232170324,0.449673668833348,0.552778897503639,0.663341636053577,0.633061066478128,0.554077595065313,0.572204755709398,0.542732119157441,0.538622973543041,0.545023742886452,0.520418598451852,0.486178443601256,0.461718330488865,0.403196121460251,0.297578151745343,0.324387603043698,0.339398242306939,0.3032452709437,0.269759985746824,0.178952727510318,0.0974857120016817,0.0453167718790655,0.126526440669947,0.206932254207381,0.218105732509789,0.25291786845898,0.228027497636153,0.275994377365783,0.372492647173296,0.317860789807203,0.323830919324305,0.344322375168122,0.318883698672982,0.322528848715414,0.312280508319911,0.385140026175353,0.35338469979982,0.416857393364824,0.36269099850763,0.34125056505077,0.36167928908219,0.253726892699934,0.187153845178193,0.225675111629127,0.255756144175311,0.336329932893112
"3",0.632784453601269,0.661301102629781,0.531676140681286,0.495287500937082,0.510592305295306,0.42080334962199,0.329721057225441,0.29188489418824,0.319799920823709,0.274183906726896,0.205792604548221,0.144383091658268,0.25322051537604,0.309496361734518,0.342802265356157,0.352182465790234,0.483878883676007,0.480946462430338,0.484816162724776,0.436599742314667,0.344542399613543,0.219549510475377,0.315077085016425,0.348557600137886,0.353030546946419,0.388681220716545,0.397840341149506,0.307981904435746,0.235988828968038,0.312796393540998,0.352247183426643,0.311596284897215,0.383964062287449,0.442083732162718,0.45185658600561,0.626549152337313,0.602588845372631,0.514187842549011,0.568384907460113,0.623448238444712,0.653395876644787,0.642252537217629,0.490446114787136,0.43173257882403,0.419405086651752,0.384520770318009,0.325025573434365,0.353204381068113,0.390327143196411,0.317266516552017,0.250716463119031,0.146540178819978,0.0169952103840719,0.120356494106025,0.200530160819057,0.216381264217931,0.236370944351328,0.316415469644344,0.336795763032192,0.343012976184504,0.36309449160933,0.331574077075298,0.2788428023335,0.283041579011191,0.269535066450761,0.291697802389625,0.355508948078794,0.36615932031085,0.427960835898592,0.388602074006219,0.323861259229246,0.30161329107405,0.302132409875823,0.259552156889839,0.320181149193885,0.34365741024353,0.376079528849131
"4",0.715686192975387,0.640556520521988,0.585717952742026,0.541643122257241,0.470780310388345,0.355577064151149,0.234098970115243,0.267536449927663,0.366881376043356,0.260073476337114,0.141195701319247,0.142561564449138,0.28329006970636,0.298584267693895,0.404235718796279,0.491929865380911,0.519674072059637,0.500501152211991,0.531067938158694,0.575511611987485,0.567178742454901,0.379624664833314,0.194323346506361,0.2700501128237,0.26927229757749,0.312933453528962,0.334973309019938,0.320786897748545,0.297262013946462,0.238041316301358,0.294285672371888,0.346929300161492,0.365686295446791,0.352080871371848,0.307643976668295,0.387571783185864,0.490757348064691,0.605354583886059,0.726247625805042,0.663597644958196,0.715182654703009,0.639645151288982,0.482756441763784,0.44134094924282,0.39267136323905,0.316203491548879,0.287567063628704,0.313282529393485,0.249639715114719,0.222579850740572,0.253686835323609,0.151486200508844,0.0902772315261269,0.16243681530096,0.241901272190004,0.298092618177652,0.317514180489384,0.382261340011746,0.3563367903222,0.306928142597241,0.328851660327288,0.307113188473066,0.251871947337819,0.278575829409097,0.320691056700145,0.369127771390891,0.43205114986893,0.443325339979744,0.418539559733686,0.397529887125824,0.33746387205297,0.276699799423142,0.296929610761521,0.377671312288575,0.402396220172216,0.310204525507195,0.293759604174309
"5",0.694998150009708,0.587659562774221,0.596856569425105,0.561980053584355,0.49830185286469,0.442620295068837,0.342528246077501,0.416231734773119,0.343421053091916,0.216576371041544,0.170834070274526,0.0645864323102575,0.204379019134814,0.375488043825967,0.421034678807509,0.534881683121386,0.554947813538945,0.513482505534735,0.580324799320736,0.559785323512824,0.441298106105143,0.404251854694517,0.381045199314828,0.340420946378497,0.225169097974429,0.271940042059978,0.389257993262473,0.308512320172361,0.255848818383064,0.199493759123052,0.140786444236467,0.13639426286083,0.222739423132899,0.238829466882566,0.232716873017744,0.299487489744614,0.606124255380487,0.76313281370164,0.773805903024351,0.650246691067155,0.60399699666093,0.507361801012031,0.496245647894815,0.428648451193569,0.405713424935144,0.274000173557942,0.299951346830467,0.315706979415429,0.307322259678028,0.302717875114098,0.303542161553628,0.204064261906264,0.158247392242006,0.110376179157729,0.207363048781271,0.231766197635069,0.184227241979386,0.238735593967366,0.254158418737539,0.29060650953759,0.299037392932675,0.273588578165188,0.259283629105818,0.260513118907249,0.326193320590483,0.375988759734268,0.435278075542502,0.435676197327644,0.446025045348208,0.426897669696249,0.350686987199653,0.334616731299493,0.333550458488302,0.343431175040833,0.30284378513605,0.28686095914732,0.27507452021183
"6",0.695660780844229,0.618573954675768,0.476779641276775,0.530004493711236,0.568600294503883,0.595845214334401,0.590162945675039,0.58497383267682,0.355424249861151,0.212617241410113,0.221229477608007,0.153894096324426,0.252770966704892,0.256383116598833,0.413793824130948,0.632752769409968,0.610813179046222,0.613101707472116,0.506931215699522,0.515565828712816,0.524961327191951,0.511468131155234,0.463164977821608,0.417130993805109,0.390907661949694,0.282813985988968,0.341879137430536,0.337580060575591,0.248212601095733,0.242528898623494,0.201629679036763,0.0884929260379437,0.11140849701414,0.18398699818418,0.268875786164939,0.36561817754064,0.546623437637379,0.648950909875786,0.765942957801767,0.667541456730191,0.555351634863003,0.608559356793641,0.630465527350754,0.526716078058839,0.412939797591828,0.377355213678248,0.421265402739034,0.383955262532518,0.412313329244789,0.363292367813626,0.364004102850175,0.259406175345261,0.200182686472352,0.130552108745961,0.210886682163726,0.269767935395657,0.232737117989122,0.261083552242645,0.247957016144847,0.328422533306838,0.333247805132626,0.359226329532005,0.338023275662449,0.325691790232631,0.309160815227484,0.318096170159075,0.404561935242011,0.43088150679475,0.414833590659048,0.414387498474302,0.340196049687237,0.344849914255601,0.360413768792913,0.275880315715078,0.256497948889647,0.379527304829966,0.365305162181352
"7",0.598469194281063,0.484893050896037,0.423090158245514,0.516090415071257,0.699678093959083,0.79683353779489,0.667441826415624,0.444636533180143,0.365921118998516,0.254569711028094,0.202452969858176,0.253657079536115,0.271201160702504,0.285452746619467,0.459962682474256,0.65310211703602,0.608752515340052,0.578303443284604,0.518621020900968,0.495081933882342,0.499922628640881,0.502931304133005,0.511367527319364,0.527283452802848,0.483222342476143,0.390329858859361,0.315828133383511,0.352727465725791,0.298744554847056,0.316054846705726,0.358986448558495,0.124388039206756,0.115593323083497,0.150437307022341,0.183523337297665,0.222372093888914,0.403257545153341,0.61031774115488,0.638831015864326,0.619888034618983,0.631664778101005,0.725916626068645,0.70130034662141,0.562660923748349,0.410984580688311,0.385767116391257,0.438628730289673,0.344191678430326,0.419925442787693,0.408235949293573,0.385028526740558,0.321526920291422,0.219177629004552,0.141960502831638,0.141286750943548,0.29241394122941,0.273594829152211,0.246942517228479,0.330932420371957,0.29654530389611,0.303627165399836,0.351040377683653,0.311133563538881,0.297544890387015,0.279143753203294,0.311519535946566,0.351121603687882,0.346314880167832,0.403561520590274,0.346243100194826,0.349194364206413,0.357382652740528,0.401936761692197,0.316337711875206,0.25625153040286,0.375015203060998,0.375856406960501
"8",0.500580491124155,0.468456985032113,0.568894824700056,0.66480086630811,0.82179442717245,0.681602012986193,0.458569109386499,0.421410404388623,0.334537404549378,0.198138788072658,0.264026665835054,0.305466589559039,0.317838690705875,0.392339537826425,0.555267783942902,0.605026450067216,0.544767975690152,0.48134443261031,0.42499470522947,0.456762515463413,0.434063205097638,0.487146699982704,0.443070638230673,0.468901290094403,0.552116348442205,0.503182329856471,0.366532507981218,0.304194539882309,0.31096931806753,0.379298175174662,0.29272913483087,0.151755361177429,0.158542315795308,0.16297936275354,0.157719691915282,0.127222436806501,0.389663152757257,0.61238519036932,0.649367486353073,0.736337649512714,0.773821590054728,0.73851429949096,0.645107396615971,0.5062352405979,0.438509372176118,0.422131484377083,0.42577809410469,0.397933596801731,0.430728578609154,0.447037263198565,0.420393143109167,0.351003769515067,0.274589781791465,0.192624171494295,0.12025579805177,0.256711458801224,0.265413730158485,0.265940998668058,0.297220346928895,0.325445430065533,0.361948627319073,0.420319100885594,0.365955070329494,0.348878259354989,0.346100432622442,0.34443026985659,0.287866127309252,0.303447768286154,0.342769173718262,0.377463746768107,0.415725383710465,0.366095178626322,0.367449747843353,0.363203439647201,0.336474178889478,0.313071351638717,0.28518174516521
"9",0.539984383650841,0.573547231869481,0.641162372539093,0.719958234793695,0.647592238683304,0.383698975179275,0.347473949608498,0.319028749802974,0.265590466482548,0.297065702492252,0.31227822574099,0.349386074824954,0.389966353361041,0.518287372911182,0.529437278530368,0.480961269572303,0.472233855495694,0.459762704270201,0.458178135250438,0.42417882941133,0.453392562428648,0.527394167334526,0.464180359142406,0.512186740333206,0.529701325896226,0.454610418232558,0.434728298569523,0.317374159778199,0.215159231697191,0.310687476965556,0.223617869006644,0.199868590621857,0.163996557993801,0.268014833397598,0.227893741713498,0.21314726339804,0.418144584589576,0.678389307374552,0.696504151867934,0.694181233554173,0.630874709250127,0.562065648028665,0.507080041277253,0.465620092308802,0.417885882064854,0.407912440060209,0.422054190625336,0.503994244275887,0.495188202395925,0.430450149427172,0.41888189143709,0.386592112702658,0.294502695244877,0.25400516286461,0.17420931145888,0.234662638162665,0.245674142795216,0.260657169235659,0.280134139661537,0.339284289593645,0.345007199259693,0.390260718199577,0.399432817040476,0.347595655732468,0.382044559510779,0.383882688684542,0.28993836484511,0.292091867173807,0.333974359332443,0.409954076911784,0.421543923958637,0.37644505218486,0.376798739192901,0.388219932658407,0.324183647072513,0.249281602217318,0.291132709070818
"10",0.523997126755525,0.543195343566186,0.613887254599544,0.56358018896612,0.46046048149487,0.347090492263027,0.298534200287934,0.26643454230944,0.314683095168148,0.363631464561145,0.338620149266748,0.415202006574872,0.501433153581641,0.551536286668001,0.460613564128265,0.474573589090062,0.513974532494976,0.458400840661162,0.459169002013038,0.501283160355674,0.551947366262155,0.617331970545173,0.61393385805428,0.563208705630434,0.498926979548319,0.443985685832763,0.481876141488194,0.456458797692246,0.216542666336693,0.209500406993829,0.266948647770682,0.241191079432352,0.176903721485571,0.194869234865949,0.253772995136719,0.277092214715073,0.445794364215949,0.636659301755616,0.648798466860979,0.589775208846972,0.63262118626414,0.61670721346617,0.557227729899938,0.523279020573836,0.509808368535938,0.477909827703839,0.446095257631078,0.505517344749464,0.396697814363072,0.383550963348712,0.397419617232867,0.402209142085177,0.266959247134064,0.19394405809859,0.133597438153561,0.231756720203689,0.278870927600565,0.300835493901104,0.371330021473748,0.429280297098122,0.395664125711386,0.395006733194753,0.353211002271882,0.363734095436482,0.4082790499023,0.380922153066673,0.250949071738793,0.295883585031267,0.400519161193983,0.483712202847464,0.469895331603414,0.458242850682907,0.39351872649444,0.320320651952165,0.289113454838694,0.247659556840611,0.277296782645995
